Нургуль Баймурзаева,"Синдим жакшынакай сулуу чач десе чачин бар экен татынакай кыз экенсин сени сыйлабаганда кимди сыйламак элэ кыргызымдын жигиттери, бирок айтарым баары элэ разный эмес .",0,2022-12-28T14:59:13Z,kMqLNcojR8A
Амина Мадемилова,"качок эмес бачок болсонда эмне тантыйсын,эркектерге кирмек турсун,башын менен кирип кет .
Аны элге айтпай эле,киребер да.
Болоор болбос немени ютупка чыкпай эле.🤦🤦🥵🥵😡😡🌚",0,2022-12-28T02:44:08Z,kMqLNcojR8A
Амина Мадемилова,"Тантыган эшектер барчы ары тантыбай.
Келесоо экенинди элге корунуп чыгып атасынбы,,?",0,2022-12-28T02:38:18Z,kMqLNcojR8A
Зульфия Абдуразакова,Алдабачы,0,2022-12-27T09:32:13Z,kMqLNcojR8A
Kutman Abdyldaev,"Карындашым ыймандуу кыз бол, акылдуу бол ар дайым туура жолдо жур.Бирок орусча согунуп суйлогонун ото жаман экен.",0,2022-12-26T19:16:06Z,kMqLNcojR8A
Rossia,Мактасан эле жагасын бизге😃😃,0,2022-12-26T15:39:18Z,kMqLNcojR8A
Тынчтыкбек Расулберди уулу,Ооба туура раазы болсонор болду карындашым,1,2022-12-26T15:24:41Z,kMqLNcojR8A
Билайн Говорово,Ойнанып кетейин еркетай козу,0,2022-12-26T13:02:52Z,kMqLNcojR8A
Рысбек Эмиль,"Ий жанымго силерди сыйлабасак анан кимди сыйлайбыз ар дайым бар болгула энелер,апалар,эже карындаштарым.
Алга Кыргызстан.",8,2022-12-26T12:02:30Z,kMqLNcojR8A
Уланбек Маматов,😘😘😘😘,0,2022-12-26T11:00:07Z,kMqLNcojR8A
Зеби Кулмурзаева,Ассалому алейкум карындаш жаш кыз экенсин сөзун бираз оңдоп койчу билин деген сөзуну  кызбал а ошондойда суйлөйбу,0,2022-12-26T10:56:51Z,kMqLNcojR8A
StartSher,👍👍👍👍👍👍,0,2022-12-26T10:40:29Z,kMqLNcojR8A
Kyrgyzstan,"Жигттер жакшы айалды ,кызды сыйлашат бирок сулуу кыз профилинди алып кой , Кыргыздын кызына туура келбейт.",1,2022-12-26T09:33:57Z,kMqLNcojR8A
Базаркул Самудиновна,"Ооба биздин жашыбыз  элуудон отуп калды. Бирок окунучтуусу дайыма эле жаштар орун бошотуп бере беришпейт. Балдар эмес, жаш кыздар деле. Мен азыр Россия мамлекетиндемин. Аларга салыштырмалуу, биздин элибиз, жаштарыбыз, ыймандуу, аллага шугур. Биздин элибизде""улууларды сыйлоо ""деген тартибибиз бар. Баалуу салттарыбыз бар. Ал-Кыргыз мамлекетинин маданияты... эгер жигиттер кыздарга орун берсе, анда эже апаларды. улуу аксакалдарды андан да жакшы сыйлашат деген ойдомун. Ыймандуу болгула кыргыз жаштары!!!.",12,2022-12-26T07:01:43Z,kMqLNcojR8A
